7701.18875	5.66	32.19467	-114.35167	1954-02-01	04:31:48.85
7701.54525462963	5.36	31.71883	-114.01150	1954-02-01	13:05:10.16
7747.4128125	6.40	33.29850	-116.08050	1954-03-19	09:54:27.83
7747.43143518519	5.48	33.20950	-116.09767	1954-03-19	10:21:16.33
7812.99494212963	5.03	34.96817	-119.00233	1954-05-23	23:52:43.13
7966.4056712963	5.92	31.60750	-116.13650	1954-10-24	09:44:10.03
7966.47328703704	5.13	31.60017	-116.21150	1954-10-24	11:21:32.31
7985.51866898148	6.09	31.93433	-116.31267	1954-11-12	12:26:53.75
7987.23357638889	5.16	31.56083	-116.18767	1954-11-14	05:36:21.39
8364.73333333333	5.31	31.72100	-116.06350	1955-11-26	17:36:00.29
8385.25517361111	5.26	32.95517	-115.47183	1955-12-17	06:07:27.90
8439.60603009259	6.80	31.83217	-116.23083	1956-02-09	14:32:41.91
8439.60711805556	5.60	31.80000	-116.20000	1956-02-09	14:34:15.77
8439.62611111111	5.36	31.37050	-116.09900	1956-02-09	15:01:36.52
8439.64194444444	6.20	31.51717	-115.91500	1956-02-09	15:24:24.16
8439.68737268518	5.89	31.04350	-115.67700	1956-02-09	16:29:49.02
8439.70825231481	5.58	31.61467	-116.13467	1956-02-09	16:59:53.86
8439.78384259259	5.56	31.78167	-115.76667	1956-02-09	18:48:44.90
8440.17935185185	5.02	31.57450	-115.60500	1956-02-10	04:18:16.79
8440.75895833333	5.43	31.60900	-116.13467	1956-02-10	18:12:54.51
8441.26699074074	5.37	31.42617	-115.94033	1956-02-11	06:24:28.09
8444.61494212963	5.09	31.45650	-115.45217	1956-02-14	14:45:31.66
8444.77324074074	6.43	31.02017	-115.48167	1956-02-14	18:33:28.32
8445.05596064815	6.52	31.14900	-115.48467	1956-02-15	01:20:35.27
8445.10320601852	5.33	30.98200	-116.22633	1956-02-15	02:28:37.23
8445.29707175926	5.21	31.72133	-115.25283	1956-02-15	07:07:47.63
8445.35825231481	5.06	31.47317	-115.35783	1956-02-15	08:35:53.54
8446.34199074074	5.06	31.37400	-115.70250	1956-02-16	08:12:28.35
8462.76614583333	5.04	31.52283	-115.75783	1956-03-03	18:23:15.48
8469.59229166667	5.09	31.37517	-115.72500	1956-03-10	14:12:54.31
8637.66503472222	5.02	31.33600	-115.59367	1956-08-25	15:57:39.46
8880.915	5.19	33.11900	-115.68083	1957-04-25	21:57:36.90
8880.9334837963	5.05	33.22267	-116.02850	1957-04-25	22:24:13.25
9465.13978009259	5.75	32.21633	-115.75417	1958-12-01	03:21:17.62
9465.25172453704	5.39	32.07983	-115.88250	1958-12-01	06:02:29.88
10254.3421990741	5.05	35.75800	-118.04083	1961-01-28	08:12:46.26
10518.2150925926	5.13	35.86433	-117.79467	1961-10-19	05:09:44.52
10738.0733796296	5.10	32.25833	-115.76933	1962-05-27	01:45:40.74
11118.6414467593	5.60	31.97267	-116.25167	1963-06-11	15:23:41.67
11222.6124074074	5.29	33.70367	-116.93817	1963-09-23	14:41:52.79
11249.5621759259	5.00	31.68467	-115.38700	1963-10-20	13:29:32.64
11678.8711921296	5.37	31.64083	-117.17117	1964-12-22	20:54:31.07
11955.7386921296	5.14	34.71383	-116.43167	1965-09-25	17:43:43.33
12681.0012962963	5.01	31.30083	-115.82550	1967-09-21	00:01:52.74
12882.1034490741	6.60	33.17983	-116.10300	1968-04-09	02:28:58.39
12882.127662037	5.20	32.87467	-116.15017	1968-04-09	03:03:50.91
12969.0314351852	5.05	34.13850	-119.72283	1968-07-05	00:45:16.74
13266.9727314815	5.46	33.25917	-116.36100	1969-04-28	23:20:44.87
13443.9523958333	5.24	34.52050	-121.76200	1969-10-22	22:51:27.00
13457.7459375	5.40	34.59500	-121.34050	1969-11-05	17:54:09.41
13768.6047800926	5.22	34.25483	-117.53433	1970-09-12	14:30:53.00
13918.5838078704	6.60	34.41600	-118.37000	1971-02-09	14:00:41.92
13918.5841666667	5.80	34.41600	-118.37000	1971-02-09	14:01:12.45
13918.5852430556	5.80	34.41600	-118.37000	1971-02-09	14:02:45.74
13918.5906134259	5.30	34.41600	-118.37000	1971-02-09	14:10:29.04
14151.9487268519	5.02	32.98267	-115.80383	1971-09-30	22:46:10.87
14661.6152314815	5.30	33.97900	-119.05017	1973-02-21	14:45:56.14
14827.9786574074	5.14	33.95683	-119.47483	1973-08-06	23:29:16.66
15491.0686111111	5.28	34.51200	-116.48800	1975-06-01	01:38:48.74
15537.7671759259	5.19	31.81200	-115.73300	1975-07-17	18:24:44.71
16013.4455671296	5.06	33.11500	-115.61600	1976-11-04	10:41:37.78
16046.5415277778	5.45	31.55300	-114.54300	1976-12-07	12:59:48.72
16560.8772569444	5.03	32.26417	-115.30967	1978-05-05	21:03:15.77
16660.9547685185	5.08	34.31367	-119.70600	1978-08-13	22:54:52.91
16801.9684953704	5.21	33.91650	-118.68717	1979-01-01	23:14:38.62
16874.8800462963	5.23	34.32583	-116.41600	1979-03-15	21:07:16.78
17088.9700578704	6.40	32.66733	-115.35917	1979-10-15	23:16:53.91
17088.9718634259	5.20	32.76600	-115.44100	1979-10-15	23:19:29.98
17089.2424768519	5.06	32.95367	-115.55950	1979-10-16	05:49:10.83
17089.2637615741	5.04	32.94783	-115.54783	1979-10-16	06:19:49.49
17089.290775463	5.80	32.99867	-115.55750	1979-10-16	06:58:43.45
17221.4497453704	5.34	33.47533	-116.49967	1980-02-25	10:47:38.41
17326.1446643519	6.30	32.19983	-115.12217	1980-06-09	03:28:19.14
17647.5065740741	5.75	33.09550	-115.62450	1981-04-26	12:09:28.29
17778.6602777778	5.45	33.55750	-119.11950	1981-09-04	15:50:48.70
18170.6034837963	5.12	35.74300	-117.75600	1982-10-01	14:29:01.70
19546.3893981481	6.00	33.99900	-116.60800	1986-07-08	09:20:44.56
19551.5743981481	5.45	32.97100	-117.87400	1986-07-13	13:47:08.21
19760.156412037	5.38	32.38800	-115.30500	1987-02-07	03:45:14.85
19996.6127314815	5.90	34.06100	-118.07900	1987-10-01	14:42:20.02
19999.4580787037	5.25	34.07400	-118.09800	1987-10-04	10:59:38.19
20050.0793287037	6.20	33.09000	-115.79200	1987-11-24	01:54:14.66
20050.5527314815	6.60	33.01500	-115.85200	1987-11-24	13:15:56.71
20112.5540625	5.49	31.74517	-115.69633	1988-01-25	13:17:51.17
20249.9629976852	5.37	34.94300	-118.74300	1988-06-10	23:06:43.05
